"","lnL0","lnL1A","lnL1B","lnL1C","our_LRT","our_results.qvals.bh.pvalues","our_results.qvals.bh.qvalues"
"refGene.NM_144595.1.inc",-1705.66,-1705.66,-1718.401,-1705.66,0,1,1
"refGene.NM_144596.1",-3394.173,-3393.636,-3411.238,-3393.636,1.07399999999961,0.150021842640253,1
"refGene.NM_144597.1",-921.502,-921.502,-922.517,-921.502,0,1,1
"refGene.NM_144598.1",-2476.736,-2476.736,-2492.647,-2476.736,0,1,1
"refGene.NM_144607.1",-1605.765,-1605.765,-1611.464,-1605.765,0,1,1
"refGene.NM_144608.1.inc",-1851.876,-1851.876,-1853.612,-1851.876,0,1,1
"refGene.NM_144609.1",-1581.689,-1581.689,-1593.727,-1581.689,0,1,1
"refGene.NM_144610.1.inc",-1654.498,-1654.498,-1671.796,-1654.498,0,1,1
"refGene.NM_144617.1",-1187.904,-1187.457,-1187.457,-1187.457,0.893999999999778,0.172197821425664,1
"refGene.NM_144620.1",-2403.485,-2403.485,-2403.485,-2403.485,0,1,1
"refGene.NM_144622.1.inc",-4918.055,-4918.055,-4918.055,-4918.055,0,1,1
"refGene.NM_144626.1",-1658.219,-1658.215,-1658.215,-1658.215,0.00800000000026557,0.464365037281811,1
"refGene.NM_144631.1",-3164.312,-3164.312,-3164.312,-3164.312,0,1,1
"refGene.NM_144632.1",-1698.159,-1698.159,-1698.159,-1698.159,0,1,1
"refGene.NM_144633.1",-6968.311,-6967.701,-6967.701,-6967.701,1.21999999999935,0.134680326008288,0.984226125741243
"refGene.NM_144638.1",-1223.744,-1223.744,-1223.745,-1223.744,0,1,1
"refGene.NM_144639.1",-4575.83,-4574.798,-4574.798,-4574.798,2.06400000000031,0.0754069150214799,0.805069809258344
"refGene.NM_144643.1",-5205.21,-5204.907,-5204.907,-5204.907,0.605999999999767,0.218148934096248,1
"refGene.NM_144653.1",-4075.95,-4075.942,-4075.942,-4075.95,0.0159999999996217,0.449671594281275,1
"refGene.NM_144661.1.inc",-1207.146,-1206.746,-1206.746,-1206.746,0.799999999999727,0.18554668476139,1
"refGene.NM_144665.1.inc",-2544.338,-2544.338,-2544.338,-2544.338,0,1,1
"refGene.NM_144669.1",-2270.621,-2270.4,-2270.4,-2270.4,0.442000000000007,0.253079358425467,1
"refGene.NM_144672.1.inc",-7536.459,-7537.717,-7537.717,-7537.717,0,1,1
"refGene.NM_144674.1.inc",-3198.331,-3198.173,-3198.173,-3198.173,0.316000000000713,0.287010736556478,1
"refGene.NM_144675.1",-1130.477,-1130.477,-1130.477,-1130.477,0,1,1
"refGene.NM_144676.1",-1957.276,-1957.276,-1957.276,-1957.276,0,1,1
"refGene.NM_144681.1",-2335.634,-2335.634,-2335.634,-2335.634,0,1,1
"refGene.NM_144683.1.inc",-1819.017,-1818.829,-1818.829,-1818.829,0.376000000000204,0.269875890726623,1
"refGene.NM_144685.1",-4597.27,-4597.27,-4597.27,-4597.27,0,1,1
"refGene.NM_144690.1.inc",-3727.987,-3727.987,-3727.987,-3727.987,0,1,1
"refGene.NM_144695.1.inc",-2060.572,-2060.572,-2060.572,-2060.572,0,1,1
"refGene.NM_144697.1.inc",-2470.03,-2470.03,-2470.03,-2470.03,0,1,1
"refGene.NM_144699.1.inc",-5933.682,-5933.682,-5933.682,-5933.682,0,1,1
"refGene.NM_144709.1",-3883.587,-3880.825,-3880.825,-3883.587,5.52400000000034,0.00937866073033159,0.354609757100206
"refGene.NM_144711.1",-3560.333,-3568.209,-3568.209,-3560.334,0,1,1
"refGene.NM_144714.1.inc",-2981.656,-2980.85,-2980.85,-2980.85,1.61200000000008,0.102105445744316,0.903942879849127
"refGene.NM_144715.1",-5565.395,-5563.566,-5563.566,-5563.566,3.65800000000127,0.0279002889431994,0.5480372978042
"refGene.NM_144716.1",-1100.762,-1100.815,-1100.815,-1100.815,0,1,1
"refGene.NM_144717.1.inc",-1986.848,-1986.848,-1986.848,-1986.848,0,1,1
"refGene.NM_144718.1",-6522.365,-6522.365,-6522.365,-6522.365,0,1,1
"refGene.NM_144721.1.inc",-1130.271,-1130.2,-1130.2,-1130.2,0.141999999999825,0.35315039088568,1
"refGene.NM_144722.1.inc",-3029.518,-3028.765,-3028.765,-3028.765,1.50600000000031,0.109875233456037,0.920201503106039
"refGene.NM_144723.1",-1068.908,-1068.908,-1068.908,-1068.908,0,1,1
"refGene.NM_144725.1.inc",-2262.152,-2262.152,-2262.152,-2262.152,0,1,1
"refGene.NM_144726.1.inc",-3438.583,-3438.583,-3438.583,-3438.583,0,1,1
"refGene.NM_144765.1",-1680.927,-1680.172,-1680.172,-1680.172,1.50999999999976,0.109569543186286,0.920201503106039
"refGene.NM_144772.1",-2195.218,-2195.218,-2195.218,-2195.218,0,1,1
"refGene.NM_144775.1",-5768.517,-5768.524,-5768.524,-5768.524,0,1,1
"refGene.NM_144949.1",-3607.83,-3607.375,-3607.375,-3607.375,0.909999999999854,0.170057209359025,1
"refGene.NM_144964.1",-2560.15,-2560.15,-2560.15,-2560.15,0,1,1
"refGene.NM_144967.1",-4115.969,-4115.968,-4115.968,-4115.968,0.00200000000040745,0.482164704133345,1
"refGene.NM_144968.1.inc",-1225.516,-1225.516,-1225.516,-1225.516,0,1,1
"refGene.NM_144969.1.inc",-1479.521,-1479.521,-1479.521,-1479.521,0,1,1
"refGene.NM_144970.1",-2475.332,-2475.328,-2475.328,-2475.328,0.00799999999981083,0.464365037282821,1
"refGene.NM_144978.1",-5380.387,-5380.387,-5380.387,-5380.387,0,1,1
"refGene.NM_144979.1.inc",-2455.751,-2455.751,-2455.751,-2455.751,0,1,1
"refGene.NM_144997.1.inc",-3301.04,-3301.04,-3301.04,-3301.04,0,1,1
"refGene.NM_144999.1",-4795.86,-4793.112,-4793.112,-4793.112,5.49599999999919,0.00953001204198525,0.357167170676705
"refGene.NM_145008.1",-734.016,-734.016,-734.016,-734.016,0,1,1
"refGene.NM_145014.1",-2344.635,-2344.635,-2344.635,-2344.635,0,1,1
"refGene.NM_145015.1",-2580.777,-2580.2,-2580.203,-2580.2,1.15400000000045,0.141356686172518,0.996476094272083
"refGene.NM_145020.1.inc",-3477.156,-3474.315,-3474.314,-3474.314,5.6840000000002,0.00856014684573989,0.338135254283137
"refGene.NM_145021.1",-1938.923,-1938.923,-1938.923,-1938.923,0,1,1
"refGene.NM_145025.1",-3214.913,-3214.913,-3222.231,-3224.646,0,1,1
"refGene.NM_145032.1.inc",-4647.821,-4647.348,-4647.348,-4647.348,0.945999999999913,0.165369778551338,1
"refGene.NM_145034.1",-4355.827,-4355.376,-4355.376,-4355.376,0.902000000000044,0.171123001576989,1
"refGene.NM_145037.1.inc",-3298.216,-3298.216,-3298.216,-3298.216,0,1,1
"refGene.NM_145040.1.inc",-1663.264,-1663.264,-1663.267,-1663.264,0,1,1
"refGene.NM_145045.1",-5490.525,-5486.492,-5486.492,-5486.492,8.06599999999889,0.00225517878237704,0.202426089702742
"refGene.NM_145047.1.inc",-2262.88,-2261.17,-2261.17,-2261.17,3.42000000000007,0.0322055066264035,0.565280507134267
"refGene.NM_145048.1",-1757.311,-1756.498,-1756.498,-1756.498,1.62599999999975,0.101128599310789,0.901580783790316
"refGene.NM_145049.1",-1747.483,-1747.483,-1747.483,-1747.483,0,1,1
"refGene.NM_145052.1",-2228.813,-2225.82,-2225.82,-2225.82,5.98599999999988,0.00720993251831839,0.309302507191175
"refGene.NM_145054.1",-4179.124,-4216.264,-4216.264,-4216.264,0,1,1
"refGene.NM_145055.1",-2562.848,-2562.978,-2562.848,-2562.848,0,1,1
"refGene.NM_145059.1.inc",-6831.15,-6831.15,-6831.15,-6831.15,0,1,1
"refGene.NM_145061.1",-3393.151,-3393.151,-3393.151,-3392.615,1.07200000000012,0.150247064901323,1
"refGene.NM_145063.1",-939.749,-939.749,-939.749,-949.7,0,1,1
"refGene.NM_145064.1.inc",-1760.829,-1760.829,-1765.848,-1760.829,0,1,1
"refGene.NM_145071.1",-1884.08,-1884.08,-1884.08,-1884.08,0,1,1
"refGene.NM_145080.1.inc",-1558.867,-1558.867,-1558.867,-1558.867,0,1,1
"refGene.NM_145102.1.inc",-5703.495,-5703.495,-5703.495,-5703.495,0,1,1
"refGene.NM_145109.1",-2150.245,-2150.231,-2150.231,-2150.231,0.0279999999993379,0.433554411276802,1
"refGene.NM_145168.1",-2971.989,-2971.989,-2971.989,-2971.989,0,1,1
"refGene.NM_145169.1",-1051.039,-1051.039,-1051.039,-1051.039,0,1,1
"refGene.NM_145170.1.inc",-6362.996,-6361.879,-6361.879,-6361.879,2.23400000000038,0.0675019712039788,0.773551398154568
"refGene.NM_145174.1.inc",-2296.488,-2295.263,-2295.263,-2295.263,2.44999999999982,0.0587624340483266,0.736699174104758
"refGene.NM_145175.1",-1670.535,-1670.535,-1670.535,-1670.535,0,1,1
"refGene.NM_145178.1.inc",-857.495,-857.495,-857.495,-857.495,0,1,1
"refGene.NM_145196.1",-2955.098,-2955.098,-2955.098,-2955.179,0,1,1
"refGene.NM_145200.1.inc",-1933.97,-1933.97,-1933.97,-1933.97,0,1,1
"refGene.NM_145204.1.inc",-1112.952,-1112.952,-1112.952,-1112.952,0,1,1
"refGene.NM_145205.1.inc",-1133.439,-1131.869,-1131.869,-1131.869,3.14000000000033,0.0381969039018557,0.607444244473491
"refGene.NM_145206.1.inc",-971.023,-978.012,-978.012,-978.012,0,1,1
"refGene.NM_145207.1.inc",-5092.586,-5089.737,-5089.737,-5089.737,5.69800000000032,0.00849212786101644,0.338135254283137
"refGene.NM_145208.1.inc",-1595.616,-1595.363,-1595.363,-1595.363,0.505999999999858,0.238437785633822,1
"refGene.NM_145230.1",-451.559,-451.559,-455.991,-451.559,0,1,1
"refGene.NM_145231.1.inc",-1067.703,-1066.899,-1066.899,-1066.899,1.60800000000017,0.102386584236711,0.903942879849127
"refGene.NM_145236.1",-3040.213,-3042.07,-3039.6,-3039.6,1.22600000000057,0.134093177756304,0.983617271716408
"refGene.NM_145243.1",-4757.873,-4757.167,-4757.167,-4757.167,1.41199999999844,0.117362332719749,0.941603625514131
"refGene.NM_145244.1",-1346.141,-1346.141,-1346.141,-1346.141,0,1,1
"refGene.NM_145246.1",-2169.076,-2169.076,-2169.076,-2169.076,0,1,1
"refGene.NM_145247.1",-2234.395,-2233.046,-2233.046,-2233.046,2.69800000000032,0.0502371069440914,0.682401770356592
"refGene.NM_145255.1",-2200.624,-2200.528,-2200.528,-2200.528,0.192000000000007,0.330628610926866,1
"refGene.NM_145257.1",-2210.475,-2210.475,-2210.475,-2210.475,0,1,1
"refGene.NM_145259.1.inc",-2647.964,-2647.964,-2647.964,-2647.964,0,1,1
"refGene.NM_145265.1",-2191.652,-2191.652,-2191.652,-2191.652,0,1,1
"refGene.NM_145268.1",-2141.6,-2141.6,-2141.6,-2141.6,0,1,1
"refGene.NM_145280.1",-1513.092,-1513.089,-1513.089,-1513.089,0.00600000000031287,0.469128937981615,1
"refGene.NM_145286.1",-2137.476,-2137.476,-2137.476,-2137.476,0,1,1
"refGene.NM_145290.1.inc",-8026.955,-8026.955,-8026.955,-8026.955,0,1,1
"refGene.NM_145291.1",-6903.481,-6903.481,-6903.481,-6903.481,0,1,1
"refGene.NM_145306.1",-869.52,-869.52,-869.52,-869.52,0,1,1
"refGene.NM_145309.1",-1343.362,-1343.362,-1343.362,-1343.362,0,1,1
"refGene.NM_145650.1",-3194.134,-3194.134,-3194.134,-3194.134,0,1,1
"refGene.NM_145652.1.inc",-996.275,-996.275,-996.275,-996.275,0,1,1
"refGene.NM_145657.1",-1600.141,-1600.141,-1600.141,-1600.141,0,1,1
"refGene.NM_145720.1",-3933.984,-3933.984,-3933.984,-3933.984,0,1,1
"refGene.NM_145725.1",-3790.836,-3790.836,-3790.836,-3790.836,0,1,1
"refGene.NM_145733.1",-1925.076,-1925.076,-1925.076,-1925.076,0,1,1
"refGene.NM_145791.1",-1267.038,-1266.778,-1266.778,-1266.778,0.519999999999982,0.23542084099532,1
"refGene.NM_145804.1",-5478.2,-5477.516,-5477.516,-5477.516,1.36800000000039,0.121077904388658,0.951710134249717
"refGene.NM_145808.1",-584.601,-584.601,-584.601,-584.601,0,1,1
"refGene.NM_145869.1.inc",-2767.771,-2767.771,-2767.771,-2767.771,0,1,1
"refGene.NM_145870.1",-1561.462,-1561.462,-1561.462,-1561.462,0,1,1
"refGene.NM_145891.1",-2446.507,-2446.507,-2446.445,-2446.446,0.123999999999796,0.362368009135039,1
"refGene.NM_145913.1",-4546.383,-4546.365,-4546.365,-4546.365,0.0360000000000582,0.424757746182457,1
"refGene.NM_146388.1.inc",-1781.566,-1780.812,-1780.812,-1780.812,1.50800000000027,0.109722261220487,0.920201503106039
"refGene.NM_147156.1",-2663.229,-2663.229,-2663.229,-2663.229,0,1,1
"refGene.NM_147180.1.inc",-1059.451,-1059.451,-1059.451,-1059.451,0,1,1
"refGene.NM_147188.1",-2960.007,-2960.007,-2960.007,-2960.007,0,1,1
"refGene.NM_147189.1",-2550.671,-2550.671,-2550.671,-2550.671,0,1,1
"refGene.NM_147190.1",-3104.909,-3104.103,-3104.103,-3104.103,1.61200000000008,0.102105445744316,0.903942879849127
"refGene.NM_147191.1.inc",-3935.083,-3933.914,-3933.914,-3933.914,2.33799999999974,0.0631257774580501,0.755771197952075
"refGene.NM_147193.1",-4662.585,-4662.585,-4662.585,-4662.585,0,1,1
"refGene.NM_147197.1.inc",-737.303,-736.308,-736.308,-736.308,1.99000000000001,0.0791704396768249,0.820524838514092
"refGene.NM_147223.1.inc",-7361.557,-7407.001,-7407.001,-7407.001,0,1,1
"refGene.NM_148174.1",-2577.496,-2595.67,-2595.67,-2595.67,0,1,1
"refGene.NM_148414.1",-7017.118,-7013.895,-7013.895,-7013.895,6.44599999999991,0.00556012149544263,0.283872694479777
"refGene.NM_148886.1",-3933.227,-3938.843,-3938.801,-3932.726,1.0019999999995,0.158413524936034,1
"refGene.NM_148906.1.inc",-2871.482,-2884.64,-2884.638,-2872.148,0,1,1
"refGene.NM_148923.1.inc",-699.164,-704.387,-701.948,-699.164,0,1,1
"refGene.NM_148961.1",-726.863,-726.755,-726.754,-726.755,0.218000000000075,0.320284030821466,1
"refGene.NM_148963.1.inc",-5717.261,-5714.687,-5714.687,-5714.687,5.14800000000105,0.0116365819976906,0.387859036201771
"refGene.NM_148967.1.inc",-2808.242,-2806.378,-2806.378,-2806.378,3.72800000000007,0.0267537132158943,0.53831292773523
"refGene.NM_148978.1",-2250.922,-2250.922,-2250.922,-2250.922,0,1,1
"refGene.NM_152227.1",-2282.026,-2282.026,-2282.026,-2282.026,0,1,1
"refGene.NM_152230.1.inc",-2419.174,-2419.158,-2419.158,-2419.158,0.0320000000001528,0.429013828493593,1
"refGene.NM_152232.1",-6684.834,-6683.72,-6683.72,-6683.72,2.22799999999916,0.0677645903882007,0.773551398154568
"refGene.NM_152237.1",-2355.823,-2355.823,-2355.823,-2355.823,0,1,1
"refGene.NM_152246.1",-5838.574,-5838.574,-5838.574,-5838.574,0,1,1
"refGene.NM_152261.1",-617.331,-617.33,-617.33,-617.33,0.00199999999995271,0.482164704135371,1
"refGene.NM_152263.1",-1539.363,-1539.363,-1539.363,-1539.363,0,1,1
"refGene.NM_152264.1",-2483.655,-2483.655,-2483.655,-2483.655,0,1,1
"refGene.NM_152268.1",-3866.708,-3866.708,-3866.708,-3866.708,0,1,1
"refGene.NM_152271.1.inc",-4459.914,-4457.935,-4457.935,-4457.935,3.95799999999872,0.0233245486018926,0.507096890740237
"refGene.NM_152277.1",-1366.792,-1366.792,-1366.792,-1366.792,0,1,1
"refGene.NM_152278.1",-695.49,-695.49,-695.49,-695.49,0,1,1
"refGene.NM_152280.1",-2629.099,-2629.045,-2629.045,-2629.045,0.108000000000175,0.371216348902812,1
"refGene.NM_152281.1.inc",-2718.371,-2717.727,-2717.727,-2717.727,1.28800000000047,0.12820842627729,0.971054478043513
"refGene.NM_152282.1",-3509.716,-3509.716,-3509.716,-3509.716,0,1,1
"refGene.NM_152288.1",-2058.831,-2058.817,-2058.817,-2058.817,0.0280000000002474,0.433554411275733,1
"refGene.NM_152300.1",-3213.306,-3213.306,-3213.306,-3213.306,0,1,1
"refGene.NM_152307.1",-2027.568,-2024.825,-2024.825,-2024.825,5.48599999999988,0.00958467580317163,0.357167170676705
"refGene.NM_152308.1.inc",-861.82,-866.814,-866.814,-866.814,0,1,1
"refGene.NM_152309.1.inc",-4830.264,-4829.864,-4849.909,-4849.91,0.800000000001091,0.185546684761186,1
"refGene.NM_152310.1.inc",-1704.793,-1704.793,-1713.939,-1713.939,0,1,1
"refGene.NM_152311.1",-2185.576,-2185.576,-2185.576,-2185.576,0,1,1
"refGene.NM_152316.1",-1739.969,-1740.132,-1746.293,-1746.293,0,1,1
"refGene.NM_152321.1",-2618.155,-2617.784,-2618.825,-2617.784,0.742000000000189,0.194510479547961,1
"refGene.NM_152323.1.inc",-1662.177,-1662.177,-1662.177,-1662.177,0,1,1
"refGene.NM_152325.1.inc",-2020.196,-2020.182,-2020.182,-2020.182,0.0279999999997926,0.433554411276267,1
"refGene.NM_152327.1",-5887.236,-5887.025,-5887.025,-5887.025,0.42200000000048,0.257970383252303,1
"refGene.NM_152331.1",-3575.705,-3575.557,-3575.557,-3575.557,0.296000000000276,0.293200498356676,1
"refGene.NM_152332.1",-3279.122,-3279.122,-3279.122,-3279.122,0,1,1
"refGene.NM_152339.1",-3566.808,-3566.808,-3566.808,-3566.808,0,1,1
"refGene.NM_152342.1.inc",-2727.411,-2727.411,-2727.411,-2727.411,0,1,1
"refGene.NM_152349.1",-2054.698,-2054.698,-2054.698,-2054.698,0,1,1
"refGene.NM_152353.1.inc",-1232.349,-1232.328,-1232.328,-1232.328,0.0419999999999163,0.418809886141921,1
"refGene.NM_152358.1",-2255.894,-2255.635,-2255.635,-2255.635,0.51799999999912,0.235848037074823,1
"refGene.NM_152362.1",-1440.045,-1440.045,-1440.043,-1440.043,0.00400000000036016,0.474785485574419,1
"refGene.NM_152365.1",-2871.089,-2871.089,-2871.089,-2871.089,0,1,1
"refGene.NM_152371.1",-1559.201,-1559.077,-1559.201,-1559.201,0.248000000000047,0.309243436428328,1
"refGene.NM_152372.1.inc",-7415.855,-7415.511,-7415.511,-7415.511,0.687999999998283,0.203422744517822,1
"refGene.NM_152374.1",-1878.112,-1877.957,-1877.957,-1877.957,0.309999999999945,0.288840092670453,1
"refGene.NM_152376.1",-2790.71,-2790.71,-2790.71,-2790.71,0,1,1
"refGene.NM_152377.1",-5271.383,-5271.383,-5271.383,-5271.383,0,1,1
"refGene.NM_152384.1",-2106.679,-2106.67,-2106.67,-2106.67,0.0180000000000291,0.446636415071063,1
"refGene.NM_152395.1.inc",-1089.918,-1089.918,-1089.918,-1089.918,0,1,1
"refGene.NM_152396.1.inc",-1611.922,-1611.922,-1611.922,-1611.922,0,1,1
"refGene.NM_152400.1",-1006.876,-1006.876,-1006.876,-1006.876,0,1,1
"refGene.NM_152401.1",-1587.544,-1587.544,-1587.544,-1587.544,0,1,1
"refGene.NM_152409.1.inc",-927.628,-927.628,-927.628,-927.628,0,1,1
"refGene.NM_152416.1",-2727.954,-2727.059,-2727.059,-2727.059,1.78999999999996,0.0904630814649193,0.868845218166083
"refGene.NM_152420.1",-2311.41,-2311.448,-2311.448,-2311.448,0,1,1
"refGene.NM_152422.1",-6990.446,-6990.048,-6990.048,-6990.048,0.796000000000276,0.186146000540599,1
"refGene.NM_152424.1.inc",-7335.215,-7334.898,-7334.898,-7334.898,0.634000000000015,0.212945936299475,1
"refGene.NM_152430.1",-2284.411,-2284.718,-2284.718,-2284.411,0,1,1
"refGene.NM_152431.1",-6676.899,-6672.023,-6672.023,-6672.023,9.75200000000041,0.00089563862498232,0.15577598339238
"refGene.NM_152437.1",-1461.881,-1461.881,-1461.881,-1461.881,0,1,1
"refGene.NM_152440.1",-2829.459,-2843.623,-2843.623,-2843.623,0,1,1
"refGene.NM_152441.1.inc",-1658.93,-1658.93,-1658.93,-1658.93,0,1,1
"refGene.NM_152443.1.inc",-2019.556,-2029.295,-2029.295,-2029.295,0,1,1
"refGene.NM_152444.1",-2569.205,-2579.93,-2579.968,-2579.969,0,1,1
"refGene.NM_152445.1.inc",-3966.018,-3966.018,-3976.154,-3976.153,0,1,1
"refGene.NM_152447.1",-4371.335,-4371.335,-4392.367,-4392.366,0,1,1
"refGene.NM_152448.1",-1758.032,-1758.032,-1758.032,-1758.032,0,1,1
"refGene.NM_152450.1",-2453.487,-2453.487,-2458.693,-2458.693,0,1,1
"refGene.NM_152453.1",-2511.506,-2510.642,-2513.313,-2510.642,1.72800000000007,0.0943332588393385,0.876108693259332
"refGene.NM_152455.1.inc",-4828.79,-4828.79,-4828.79,-4828.79,0,1,1
"refGene.NM_152456.1.inc",-1607.081,-1607.081,-1607.422,-1607.081,0,1,1
"refGene.NM_152463.1",-5353.227,-5352.251,-5352.251,-5352.251,1.95199999999932,0.0811857473050678,0.830612683123293
"refGene.NM_152464.1",-1557.998,-1557.998,-1557.998,-1557.998,0,1,1
"refGene.NM_152467.1.inc",-2907.243,-2907.18,-2907.18,-2907.243,0.126000000000204,0.361307985774236,1
"refGene.NM_152485.1.inc",-1851.858,-1851.858,-1851.858,-1851.858,0,1,1
"refGene.NM_152487.1",-2223.021,-2222.506,-2222.506,-2222.506,1.03000000000065,0.155079333835136,1
"refGene.NM_152490.1",-3429.18,-3429.18,-3429.18,-3429.18,0,1,1
"refGene.NM_152491.1.inc",-3218.453,-3214.733,-3214.733,-3214.733,7.4399999999996,0.00318949451213597,0.232171494672384
"refGene.NM_152493.1.inc",-1824.889,-1824.664,-1824.664,-1824.664,0.449999999999818,0.251167477180294,1
"refGene.NM_152496.1",-1519.432,-1519.439,-1519.439,-1519.439,0,1,1
"refGene.NM_152511.1",-1468.968,-1468.968,-1470.765,-1470.765,0,1,1
"refGene.NM_152512.1.inc",-4968.105,-4967.354,-4967.354,-4967.354,1.50199999999859,0.110181942765206,0.920201503106039
"refGene.NM_152515.1",-7127.027,-7123.575,-7123.575,-7123.575,6.90400000000045,0.00430015579188135,0.259872798675856
"refGene.NM_152519.1",-7145.656,-7173.835,-7145.656,-7145.656,0,1,1
"refGene.NM_152540.1",-5425.272,-5425.272,-5425.272,-5425.272,0,1,1
"refGene.NM_152542.1",-2572.081,-2572.081,-2572.081,-2572.081,0,1,1
"refGene.NM_152544.1.inc",-2841.191,-2841.191,-2841.191,-2841.191,0,1,1
"refGene.NM_152551.1",-2443.418,-2442.839,-2442.839,-2442.839,1.15800000000036,0.140940354650686,0.996476094272083
"refGene.NM_152556.1.inc",-1933.059,-1933.059,-1933.059,-1933.059,0,1,1
"refGene.NM_152564.1.inc",-24384.794,-24383.997,-24383.997,-24383.997,1.5940000000046,0.103377787536387,0.904768449749475
"refGene.NM_152565.1",-2414.767,-2414.514,-2414.514,-2414.514,0.505999999999403,0.238437785633921,1
"refGene.NM_152570.1",-3516.297,-3516.297,-3516.297,-3516.297,0,1,1
"refGene.NM_152572.1",-4244.816,-4243.171,-4243.171,-4243.171,3.28999999999905,0.0348515111077217,0.58427064009816
"refGene.NM_152581.1",-3654.675,-3666.15,-3666.144,-3666.144,0,1,1
"refGene.NM_152587.1.inc",-2137.752,-2137.699,-2137.699,-2137.699,0.105999999999767,0.372372430586173,1
"refGene.NM_152596.1.inc",-3576.624,-3576.624,-3576.624,-3576.624,0,1,1
"refGene.NM_152600.1",-4038.127,-4038.127,-4038.127,-4038.127,0,1,1
"refGene.NM_152612.1.inc",-5184.97,-5184.963,-5184.963,-5184.963,0.0140000000010332,0.452906423362142,1
"refGene.NM_152616.1",-5287.574,-5287.574,-5287.574,-5287.574,0,1,1
"refGene.NM_152618.1",-6260.169,-6253.816,-6253.816,-6253.816,12.7060000000001,0.000182242112498374,0.0886709522501917
"refGene.NM_152621.1",-2489.738,-2488.904,-2488.904,-2488.904,1.66799999999967,0.0982633161179657,0.890982826525555
"refGene.NM_152624.1.inc",-2149.417,-2149.397,-2149.397,-2149.397,0.0399999999999636,0.420740290560933,1
"refGene.NM_152630.1",-3063.334,-3060.602,-3060.602,-3060.602,5.46399999999994,0.00970607973538597,0.359877359491094
"refGene.NM_152635.1",-3646.562,-3646.562,-3646.562,-3646.562,0,1,1
"refGene.NM_152637.1",-1477.025,-1477.025,-1477.025,-1477.025,0,1,1
"refGene.NM_152641.1.inc",-10132.946,-10132.228,-10132.228,-10132.228,1.43600000000151,0.115393862871294,0.937857002742748
"refGene.NM_152652.1.inc",-3612.616,-3612.616,-3612.616,-3612.616,0,1,1
"refGene.NM_152653.1",-1124.382,-1124.382,-1124.382,-1124.382,0,1,1
"refGene.NM_152660.1",-1666.807,-1667.231,-1667.231,-1666.807,0,1,1
"refGene.NM_152663.1",-3645.851,-3663.59,-3645.851,-3645.851,0,1,1
"refGene.NM_152665.1",-1613.977,-1613.476,-1613.476,-1613.977,1.00199999999995,0.158413524935979,1
"refGene.NM_152667.1",-1613.262,-1613.262,-1613.262,-1613.262,0,1,1
"refGene.NM_152670.1",-1712.17,-1712.035,-1712.035,-1712.035,0.269999999999982,0.301665886145939,1
"refGene.NM_152672.1.inc",-2197.354,-2197.354,-2197.354,-2197.354,0,1,1
"refGene.NM_152678.1.inc",-2944.146,-2944.146,-2944.146,-2944.146,0,1,1
"refGene.NM_152686.1",-2288.609,-2288.609,-2288.609,-2288.609,0,1,1
"refGene.NM_152687.1.inc",-1360.062,-1359.946,-1359.946,-1359.946,0.231999999999971,0.315022403897555,1
"refGene.NM_152695.1",-3421.914,-3421.914,-3421.914,-3421.914,0,1,1
"refGene.NM_152699.1",-5097.326,-5097.326,-5097.326,-5097.326,0,1,1
"refGene.NM_152703.1",-13889.034,-13889.034,-13889.034,-13889.034,0,1,1
